ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,0.428571428571429,0,0.714285714285714,0.666666666666667,0.551724137931034,0.75,0.5,0.375,0.2
0007ACA781,0.571428571428571,0,0.333333333333333,0.5,0.1,0.133333333333333,0.807692307692308,0.333333333333333,0.75,0.5
0007CB2224,1,0.666666666666667,0,0,0.583333333333333,0.375,0.8,0,0.444444444444444,0.444444444444444
0007CD38E5,0.285714285714286,0.5,0,0,0.658536585365854,0.15625,0.583333333333333,0.777777777777778,0.333333333333333,0.347826086956522
0007CD72E3,0.333333333333333,0.9,0.416666666666667,0.341463414634146,0,0.238095238095238,0.645161290322581,0.315789473684211,0.338709677419355,0.5
0007CD7FB2,0.448275862068966,0.866666666666667,0.625,0.84375,0.761904761904762,0,0.9,0.6,0.533333333333333,0.75
0007CD81D3,0.25,0.192307692307692,0.2,0.416666666666667,0.354838709677419,0.1,0,0.235294117647059,0.395348837209302,0.244897959183673
0007CDEAA7,0.5,0.666666666666667,0,0.222222222222222,0.684210526315789,0.4,0.764705882352941,0,0.333333333333333,0.647058823529412
0007CDEEE2,0.625,0.25,0.555555555555556,0.666666666666667,0.661290322580645,0.466666666666667,0.604651162790698,0.666666666666667,0,0.472222222222222
0007CE0327,0.8,0.5,0.555555555555556,0.652173913043478,0.5,0.25,0.755102040816326,0.352941176470588,0.527777777777778,0
