ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,0.620689655172414,0,0.515151515151515,0.333333333333333,0.333333333333333,0.666666666666667,0.428571428571429,0.4,0.0909090909090909
0007ACA781,0.379310344827586,0,1,0.472222222222222,0.564102564102564,0.5,0.785714285714286,0.44,0.565217391304348,0.5
0007CB2224,1,0,0,0.75,0.692307692307692,0,0,1,0.857142857142857,0.65
0007CD38E5,0.484848484848485,0.527777777777778,0.25,0,0.44,0.421052631578947,0.571428571428571,0.5,0.533333333333333,0.303030303030303
0007CD72E3,0.666666666666667,0.435897435897436,0.307692307692308,0.56,0,0.625,0.566666666666667,0.416666666666667,0.551724137931034,0.333333333333333
0007CD7FB2,0.666666666666667,0.5,0,0.578947368421053,0.375,0,0.333333333333333,0,0.555555555555556,0.444444444444444
0007CD81D3,0.333333333333333,0.214285714285714,0,0.428571428571429,0.433333333333333,0.666666666666667,0,0.142857142857143,0.36734693877551,0.318181818181818
0007CDEAA7,0.571428571428571,0.56,0,0.5,0.583333333333333,1,0.857142857142857,0,0.5,0.4
0007CDEEE2,0.6,0.434782608695652,0.142857142857143,0.466666666666667,0.448275862068966,0.444444444444444,0.63265306122449,0.5,0,0.446808510638298
0007CE0327,0.909090909090909,0.5,0.35,0.696969696969697,0.666666666666667,0.555555555555556,0.681818181818182,0.6,0.553191489361702,0
