ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,0.405172413793103,0.5,0.372549019607843,0.492753623188406,0.246753246753247,0.444444444444444,0.625,0.369565217391304,0.142857142857143
0007ACA781,0.594827586206897,0,0.857142857142857,0.823529411764706,0.75,0.323529411764706,0.48,0.684210526315789,0.468085106382979,0.259259259259259
0007CB2224,0.5,0.142857142857143,0,0.5,0.706896551724138,0.2,0.5,0.6,0.4,0.625
0007CD38E5,0.627450980392157,0.176470588235294,0.5,0,0.504854368932039,0.298850574712644,0.567164179104478,0.588235294117647,0.428571428571429,0.4375
0007CD72E3,0.507246376811594,0.25,0.293103448275862,0.495145631067961,0,0.357142857142857,0.324324324324324,0.329268292682927,0.205128205128205,0.155555555555556
0007CD7FB2,0.753246753246753,0.676470588235294,0.8,0.701149425287356,0.642857142857143,0,0.642857142857143,0.791666666666667,0.8,0.607142857142857
0007CD81D3,0.555555555555556,0.52,0.5,0.432835820895522,0.675675675675676,0.357142857142857,0,0.6,0.454545454545455,0.363636363636364
0007CDEAA7,0.375,0.315789473684211,0.4,0.411764705882353,0.670731707317073,0.208333333333333,0.4,0,0.4,0
0007CDEEE2,0.630434782608696,0.531914893617021,0.6,0.571428571428571,0.794871794871795,0.2,0.545454545454545,0.6,0,0.705882352941177
0007CE0327,0.857142857142857,0.740740740740741,0.375,0.5625,0.844444444444444,0.392857142857143,0.636363636363636,1,0.294117647058824,0
